probe_id	orf_id	wormbase_id	gene_symbol
cea2.i.47432	Y50D4B.5	WBGene00021744	clec-203
cea2.i.48052	Y73C8C.3	WBGene00022262	
cea2.i.48170	Y80D3A.4	WBGene00013584	nhr-243
cea2.i.48881	ZK105.4	WBGene00022655	srsx-40
cea2.i.48960	ZK218.7	WBGene00013941	
cea2.i.49699	C02B8.5	WBGene00015323	frpr-1
cea2.i.49816	C03B1.7	WBGene00015378	
cea2.i.50688	C17H11.4	WBGene00015924	
cea2.i.51511	C39D10.2	WBGene00016530	
cea2.i.52342	F02E8.3	WBGene00000157	aps-2
cea2.i.52437	F08F1.6	WBGene00004998	spp-13
cea2.i.53054	F21E9.2	WBGene00017666	
cea2.i.53180	F22F1.3	WBGene00017715	
cea2.i.53886	F45E1.2	WBGene00018463	
cea2.i.53991	F46G11.2	WBGene00018515	
cea2.i.54773	F55D10.4	WBGene00018879	
cea2.i.54895	F55G7.3	WBGene00010121	
cea2.i.55677	K09A11.4	WBGene00010707	cyp-14A3
cea2.i.55790	K09E2.3	WBGene00019572	
cea2.i.56578	R11.3	WBGene00011228	
cea2.i.56652	T01B10.2	WBGene00001703	grd-14
cea2.i.57417	T22B2.2	WBGene00020666	
cea2.i.57505	T23C6.3	WBGene00020725	cnp-3
cea2.i.58150	Y72A10A.1	WBGene00022202	
cea2.i.58283	Y7A5A.9	WBGene00012415	
cea2.i.58799	C27D6.7	WBGene00005069	srb-4
cea2.i.58820	C46F9.4	WBGene00016720	math-25
cea2.i.58926	R04B5.10	WBGene00011007	
cea2.i.59067	Y82E9BL.17	WBGene00022333	fbxa-27
cea2.i.59378	F41D3.7	WBGene00009612	
cea2.i.59692	Y43E12A.3	WBGene00012795	
cea2.i.59939	F56A4.9	WBGene00018917	irld-35
cea2.i.59951	M162.3	WBGene00010929	srt-45
cea2.i.64863	W03F9.3	WBGene00021001	
cea2.i.66620	Y73B6BL.28	WBGene00022249	
cea2.p.02254	C18E3.5	WBGene00015974	
cea2.p.02471	C25A1.10	WBGene00000931	dao-5
cea2.p.05119	C47B2.9	WBGene00008134	
cea2.p.05425	C53D5.4	WBGene00016905	ztf-3
cea2.p.07550	F21F3.2	WBGene00017672	
cea2.p.07777	F23C8.9	WBGene00017738	
cea2.p.09980	F36F2.3	WBGene00009477	rbpl-1
cea2.p.100210	W09C2.1	WBGene00001249	elt-1
cea2.p.101994	Y45F10D.13	WBGene00012891	sorb-1
cea2.p.10351	F39H2.3	WBGene00009563	
cea2.p.103849	Y69A2AR.5	WBGene00022076	daao-1
cea2.p.105252	Y116A8C.33	WBGene00013809	
cea2.p.107362	B0507.8	WBGene00015225	
cea2.p.107590	C01G10.10	WBGene00007237	
cea2.p.109643	C25F9.1	WBGene00005832	srw-85
cea2.p.111468	C53A5.3	WBGene00001834	hda-1
cea2.p.111643	C55A6.10	WBGene00008339	
cea2.p.113206	F15B9.7	WBGene00001475	fmi-1
cea2.p.113353	F17A9.3	WBGene00017535	atf-8
cea2.p.115103	F26F12.5	WBGene00017836	
cea2.p.11540	F53G12.7	WBGene00000622	col-45
cea2.p.117197	F46B6.4	WBGene00009769	
cea2.p.117422	F47G9.1	WBGene00009829	
cea2.p.119492	F58G11.5	WBGene00006442	tag-65
cea2.p.121821	R01B10.6	WBGene00019808	
cea2.p.123478	T04F3.1	WBGene00011436	
cea2.p.123620	T05E12.7	WBGene00005444	srh-237
cea2.p.125342	T21C9.2	WBGene00006934	vps-54
cea2.p.125506	T22G5.3	WBGene00011930	
cea2.p.127474	Y32B12B.2	WBGene00012522	
cea2.p.127688	Y37H2A.5	WBGene00012565	fbxa-210
cea2.p.129045	Y50D4A.1	WBGene00021735	
cea2.p.129366	Y51A2D.15	WBGene00013082	grdn-1
cea2.p.130804	ZC196.2	WBGene00022546	
cea2.p.131076	ZC443.3	WBGene00013898	
cea2.p.132750	C05A9.1	WBGene00003999	pgp-5
cea2.p.132947	C05G5.3	WBGene00007349	
cea2.p.135039	C25F6.4	WBGene00016104	ddr-1
cea2.p.135282	C29F7.3	WBGene00007812	
cea2.p.137456	C45B2.4	WBGene00001587	ggr-2
cea2.p.137720	C49F5.8	WBGene00008212	
cea2.p.13985	K06A5.2	WBGene00019430	
cea2.p.140347	F13D11.3	WBGene00017428	
cea2.p.143200	F32A6.5	WBGene00006064	sto-2
cea2.p.145597	F47E1.4	WBGene00018568	
cea2.p.145973	F48F7.2	WBGene00006372	syx-2
cea2.p.148259	F59F4.3	WBGene00010338	
cea2.p.148515	H13N06.2	WBGene00010396	
cea2.p.150690	M60.4	WBGene00019780	
cea2.p.150939	R02E12.6	WBGene00019830	hrg-1
cea2.p.153198	T05A10.3	WBGene00011460	ttr-14
cea2.p.153499	T08A9.1	WBGene00020334	atg-11
cea2.p.155603	T28B4.4	WBGene00020887	
cea2.p.155832	W05H7.3	WBGene00021046	sedl-1
cea2.p.158066	C28A5.6	WBGene00007791	
cea2.p.158289	T16G12.3	WBGene00011804	
cea2.p.158370	ZC15.3	WBGene00013832	
cea2.p.16702	T08B2.11	WBGene00020349	
cea2.p.17110	T10E9.4	WBGene00020414	
cea2.p.18940	W03F11.2	WBGene00001542	gcy-17
cea2.p.19225	W04A8.5	WBGene00012240	
cea2.p.21090	Y47G6A.3	WBGene00021633	
cea2.p.21393	Y47G6A.23	WBGene00003060	lpd-3
cea2.p.23020	Y54E10BR.6	WBGene00021845	rpb-7
cea2.p.23261	Y65B4BL.3	WBGene00022035	
cea2.p.24908	Y105E8A.25	WBGene00013682	
cea2.p.25135	Y106G6D.5	WBGene00014965	
cea2.p.27626	ZK1025.7	WBGene00050875	bah-1
cea2.p.28066	B0252.2	WBGene00000211	asm-1
cea2.p.30131	C09H10.10	WBGene00007504	
cea2.p.30376	C15F1.5	WBGene00015796	
cea2.p.32361	C34C6.5	WBGene00007918	sphk-1
cea2.p.32658	C40A11.10	WBGene00016553	
cea2.p.34660	E01G4.5	WBGene00008447	
cea2.p.34829	EEED8.9	WBGene00017137	pink-1
cea2.p.37139	F18C5.9	WBGene00017562	
cea2.p.37453	F22D3.2	WBGene00017699	flcn-1
cea2.p.39608	F43G6.5	WBGene00009658	
cea2.p.41511	F59B10.1	WBGene00004134	myrf-1
cea2.p.41805	H12I13.4	WBGene00001401	fbf-1
cea2.p.43710	M110.4	WBGene00002066	ifg-1
cea2.p.46273	T06D8.9	WBGene00011529	
cea2.p.48248	T28D9.4	WBGene00020896	
cea2.p.48455	W02B12.8	WBGene00012203	rga-1
cea2.p.50150	Y46G5A.15	WBGene00012906	
cea2.p.50376	Y48B6A.4	WBGene00001133	eat-2
cea2.p.52242	Y57A10A.25	WBGene00013265	parn-2
cea2.p.52398	Y57G7A.10	WBGene00021973	emc-2
cea2.p.54298	ZK1307.6	WBGene00001510	fzr-1
cea2.p.54542	B0280.4	WBGene00003845	odd-1
cea2.p.56056	C05D2.4	WBGene00000239	bas-1
cea2.p.56441	C06E1.7	WBGene00015522	
cea2.p.58573	C28H8.1	WBGene00016192	bcl-7
cea2.p.60548	D2007.2	WBGene00017042	
cea2.p.60758	E03A3.6	WBGene00006811	unc-79
cea2.p.62858	F26F4.7	WBGene00003598	nhl-2
cea2.p.63245	F34D10.3	WBGene00009373	
cea2.p.67860	K04C2.5	WBGene00019382	
cea2.p.70330	R08D7.2	WBGene00011143	
cea2.p.70603	R10E11.9	WBGene00011220	
cea2.p.73103	T12A2.3	WBGene00020438	
cea2.p.73263	T12B5.12	WBGene00020458	fbxa-70
cea2.p.75397	W05G11.3	WBGene00000663	col-88
cea2.p.75730	Y22D7AL.8	WBGene00004894	sms-3
cea2.p.77087	Y43F4B.3	WBGene00012802	set-25
cea2.p.77263	Y46E12A.3	WBGene00021593	
cea2.p.78999	Y55B1AR.2	WBGene00021906	
cea2.p.79200	Y56A3A.6	WBGene00013227	
cea2.p.80943	Y111B2A.9	WBGene00013733	
cea2.p.81254	Y119D3B.15	WBGene00022492	dss-1
cea2.p.83286	ZK1010.8	WBGene00014181	
cea2.p.83468	ZK1098.6	WBGene00014223	
cea2.p.85964	C09G9.2	WBGene00007493	npp-23
cea2.p.86433	C17H12.3	WBGene00015929	
cea2.p.87866	C42D4.1	WBGene00016594	
cea2.p.88079	C45G7.4	WBGene00016671	
cea2.p.90244	F11E6.7	WBGene00008710	
cea2.p.90602	F15B10.3	WBGene00017481	
cea2.p.92478	F41H10.4	WBGene00018317	
cea2.p.92836	F44D12.1	WBGene00009678	magu-4
cea2.p.94672	H04M03.4	WBGene00019154	glf-1
cea2.p.94923	H34C03.2	WBGene00019259	
cea2.p.96457	R02D3.3	WBGene00019821	
cea2.p.96640	R07H5.2	WBGene00011122	cpt-2
cea2.p.98715	T14G10.1	WBGene00004091	pps-1
cea2.p.98885	T21D12.4	WBGene00003932	pat-6
cea2.3.01302	C01B9.1	WBGene00007220	
cea2.3.03955	C25D7.3	WBGene00004747	sdc-3
cea2.3.06924	C50C3.2	WBGene00016800	
cea2.3.12216	F28C12.2	WBGene00005044	sra-18
cea2.3.15221	F48G7.3	WBGene00003673	nhr-83
cea2.3.18413	H27M09.3	WBGene00019247	syp-4
cea2.3.24071	T16G1.1	WBGene00004150	pqn-67
cea2.3.26983	Y105C5B.7	WBGene00013648	
cea2.3.29053	Y50D7A.2	WBGene00021752	xpd-1
cea2.c.00128	B0205.8	WBGene00015022	
cea2.c.01193	C37A2.4	WBGene00000871	cye-1
cea2.c.01452	C47B2.5	WBGene00001234	eif-6
cea2.c.03154	F27C1.7	WBGene00000230	atp-3
cea2.c.03295	F33H2.6	WBGene00009369	
cea2.c.04952	K07A1.12	WBGene00003036	lin-53
cea2.c.05088	K11D2.3	WBGene00006829	unc-101
cea2.c.06626	W02D3.1	WBGene00020931	cytb-5.2
cea2.c.06822	W06D4.1	WBGene00001843	hgo-1
cea2.c.08347	Y105E8B.2	WBGene00013687	exoc-8
cea2.c.08557	ZC334.1	WBGene00002109	ins-26
cea2.c.10623	D2013.7	WBGene00001229	eif-3.F
cea2.c.10896	EEED8.10	WBGene00017138	
cea2.c.12607	F54C9.5	WBGene00004416	rpl-5
cea2.c.14199	T09A5.7	WBGene00011635	
cea2.c.14405	T23G7.3	WBGene00011966	
cea2.c.15796	ZK673.7	WBGene00006583	tnc-2
cea2.c.16005	ZK1248.16	WBGene00002268	lec-5
cea2.c.18000	C36E8.1	WBGene00007980	
cea2.c.18082	C45G9.13	WBGene00016684	
cea2.c.19989	F54H12.6	WBGene00018846	eef-1B.1
cea2.c.20213	F56F3.5	WBGene00004470	rps-1
cea2.c.22641	T05G5.3	WBGene00000405	cdk-1
cea2.c.22832	T12D8.8	WBGene00011735	hip-1
cea2.c.24620	Y66A7A.6	WBGene00001633	gly-8
cea2.c.25925	B0564.10	WBGene00006766	unc-30
cea2.c.26194	C06G3.8	WBGene00015554	
cea2.c.27585	F12F6.7	WBGene00008722	
cea2.c.27723	F20D12.6	WBGene00000442	ceh-19
cea2.c.29568	K04D7.1	WBGene00010556	rack-1
cea2.c.29971	K08D10.3	WBGene00004386	rnp-3
cea2.c.31509	W03D2.4	WBGene00003955	pcn-1
cea2.c.32658	Y104H12D.2	WBGene00022426	
cea2.c.34621	C50F4.8	WBGene00008233	
cea2.c.35817	F28F8.3	WBGene00003079	lsm-5
cea2.c.36004	F35B12.3	WBGene00009383	
cea2.c.37320	K08H10.9	WBGene00010699	trpp-6
cea2.c.37607	R02F11.1	WBGene00019839	
cea2.c.39137	W05B10.1	WBGene00012276	his-74
cea2.c.39486	Y22F5A.3	WBGene00004364	ric-4
cea2.c.40868	C02F12.3	WBGene00015354	snet-1
cea2.c.41051	C05G5.4	WBGene00007350	sucl-1
cea2.c.43357	F11C7.6	WBGene00017378	
cea2.c.46270	F59F5.6	WBGene00006364	syd-2
cea2.c.46656	K03A1.5	WBGene00006351	sur-5
cea2.c.48214	T24C12.2	WBGene00001515	gap-1
cea2.c.48375	W05H9.3	WBGene00021050	
cea2.c.50263	R102.2	WBGene00011289	
cea2.c.50707	T23F2.3	WBGene00020736	
cea2.d.01170	C34C6.2	WBGene00007915	
cea2.d.01850	C56G2.7	WBGene00016981	
cea2.d.03149	F36A4.10	WBGene00000611	col-34
cea2.d.03234	F38E9.6	WBGene00018188	
cea2.d.04520	K06B4.11	WBGene00003643	nhr-53
cea2.d.04600	K08D10.12	WBGene00019535	tsen-34
cea2.d.05895	T23D8.6	WBGene00001942	his-68
cea2.d.06494	Y19D10B.1	WBGene00021230	
cea2.d.07182	Y65B4BL.2	WBGene00022034	deps-1
cea2.d.07815	C46E10.10	WBGene00005319	srh-100
cea2.d.07921	F44F4.6	WBGene00001626	gly-1
cea2.d.08044	T15D6.3	WBGene00001642	gly-17
cea2.d.08606	B0250.6	WBGene00007123	srbc-79
cea2.d.10485	C04E12.5	WBGene00015435	
cea2.d.16056	C38C3.2	WBGene00005690	sru-27
cea2.d.17237	C47C12.4	WBGene00016737	miro-2
cea2.d.21561	F22B3.2	WBGene00001937	his-63
cea2.d.21675	F22D3.5	WBGene00017701	
cea2.d.22675	F31A3.4	WBGene00001968	hlh-29
cea2.d.22869	F31E9.6	WBGene00009299	
cea2.d.24319	F38A1.13	WBGene00009525	
cea2.d.27071	F49C5.3	WBGene00009866	
cea2.d.30224	F58G1.3	WBGene00010265	
cea2.d.30360	F59D8.1	WBGene00006927	vit-3
cea2.d.31896	K02F6.1	WBGene00019335	
cea2.d.33155	K09H9.1	WBGene00019594	
cea2.d.34276	M162.4	WBGene00010930	srt-46
cea2.d.34409	R01B10.2	WBGene00019804	
cea2.d.36251	T01C8.5	WBGene00020146	got-1.2
cea2.d.37848	T07F10.5	WBGene00011591	
cea2.d.39257	T19C9.2	WBGene00005331	srh-112
cea2.d.40330	T27C10.7	WBGene00020860	nspd-10
cea2.d.40456	T27D12.3	WBGene00012086	clec-144
cea2.d.41038	W05B2.1	WBGene00000669	col-94
cea2.d.43792	Y43D4A.7	WBGene00012793	
cea2.d.45986	Y60A3A.18	WBGene00004810	skr-4
cea2.d.46114	Y62E10A.14	WBGene00013380	
cea2.d.46872	Y73B3B.3	WBGene00022225	
cea2.d.48037	ZC513.9	WBGene00006186	str-139
cea2.d.49472	ZK637.15	WBGene00014032	
cea2.d.49753	ZK678.3	WBGene00014069	
cea2.i.00421	C10H11.8	WBGene00015697	
cea2.i.00503	C18E3.4	WBGene00015973	
cea2.i.01325	D1007.9	WBGene00017006	
cea2.i.01469	E01A2.5	WBGene00017087	
cea2.i.02140	F32B4.5	WBGene00009315	
cea2.i.02233	F33D11.5	WBGene00018002	twk-47
cea2.i.03086	F56F4.3	WBGene00018980	
cea2.i.03190	F56H6.7	WBGene00010168	
cea2.i.04099	R06C1.3	WBGene00006958	wve-1
cea2.i.04188	T02E1.7	WBGene00011379	
cea2.i.04917	T27C10.3	WBGene00020858	mop-25.3
cea2.i.05040	W01B11.1	WBGene00020913	
cea2.i.05776	Y37F4.2	WBGene00021383	
cea2.i.05915	Y39G10AR.5	WBGene00021463	zeel-1
cea2.i.06817	Y67A10A.3	WBGene00013452	
cea2.i.07008	Y71A12B.9	WBGene00013506	usp-3
cea2.i.07879	B0047.5	WBGene00015016	bath-14
cea2.i.08170	B0281.4	WBGene00015111	
cea2.i.08917	C08H9.6	WBGene00007466	chil-2
cea2.i.09039	C15F1.1	WBGene00015794	
cea2.i.09708	C32B5.11	WBGene00016304	fbxc-41
cea2.i.09770	C33C12.1	WBGene00016334	
cea2.i.10561	EEED8.6	WBGene00017136	ccpp-6
cea2.i.10645	F07E5.9	WBGene00017214	
cea2.i.11455	F19B10.3	WBGene00017585	
cea2.i.11541	F22E5.10	WBGene00005553	sri-41
cea2.i.12212	F41G3.10	WBGene00018303	
cea2.i.12282	F40H7.4	WBGene00005992	srx-101
cea2.i.12877	F52C6.4	WBGene00018661	
cea2.i.12977	F53G2.2	WBGene00018767	
cea2.i.13714	K03H9.1	WBGene00019371	
cea2.i.13777	K05F6.8	WBGene00019419	
cea2.i.14638	R07G3.7	WBGene00019943	
cea2.i.14713	R12C12.4	WBGene00020024	
cea2.i.15360	T11F1.7	WBGene00020431	irld-50
cea2.i.15510	T14B4.9	WBGene00020503	
cea2.i.16219	W07A12.6	WBGene00012323	oac-54
cea2.i.16310	W09B6.4	WBGene00021104	
cea2.i.17106	Y49F6B.6	WBGene00021718	
cea2.i.17157	Y51H7BR.1	WBGene00021773	fbxb-42
cea2.i.17874	ZK1321.1	WBGene00014260	
cea2.i.18720	C18D11.3	WBGene00007681	
cea2.i.18816	C27F2.7	WBGene00016169	
cea2.i.19487	F40G9.14	WBGene00018248	
cea2.i.20776	T12A2.12	WBGene00005162	srg-4
cea2.i.20869	T20B12.5	WBGene00020603	
cea2.i.21782	Y39A3CR.8	WBGene00021447	
cea2.i.21891	Y48G9A.12	WBGene00021705	
cea2.i.22675	Y82E9BR.7	WBGene00022340	
cea2.i.22803	ZK1010.6	WBGene00014180	
cea2.i.23395	C08F11.9	WBGene00007456	srz-29
cea2.i.23485	C09G12.6	WBGene00015656	srz-70
cea2.i.24221	C42C1.1	WBGene00016579	sre-14
cea2.i.24331	C43F9.5	WBGene00008073	
cea2.i.25117	F07C6.2	WBGene00008553	
cea2.i.25204	F09E8.6	WBGene00003533	nas-14
cea2.i.25936	F38A5.11	WBGene00018168	irld-7
cea2.i.26654	F57H12.3	WBGene00003879	ora-1
cea2.i.26723	F58F9.4	WBGene00019058	
cea2.i.27436	K10D11.2	WBGene00010746	
cea2.i.27525	M02B7.6	WBGene00000287	cal-3
cea2.i.28241	T08B6.4	WBGene00020353	
cea2.i.28322	T12A7.4	WBGene00011725	lips-5
cea2.i.28962	Y105C5A.24	WBGene00013643	
cea2.i.29911	Y40H7A.4	WBGene00012744	
cea2.i.30002	Y41E3.13	WBGene00012771	
cea2.i.30884	Y62E10A.3	WBGene00013374	
cea2.i.30996	Y67D8C.6	WBGene00022070	
cea2.i.31671	ZK593.3	WBGene00014003	
cea2.i.31755	ZK795.1	WBGene00014081	
cea2.i.32398	C03E10.1	WBGene00007279	
cea2.i.32484	C03G6.20	WBGene00005403	srh-189
cea2.i.33101	C13A2.3	WBGene00015720	
cea2.i.33186	C13D9.2	WBGene00005656	srr-5
cea2.i.33838	C25E10.12	WBGene00016101	
cea2.i.33934	C29F3.4	WBGene00007805	clec-231
cea2.i.34466	C44H9.2	WBGene00008098	
cea2.i.34537	C45H4.3	WBGene00016687	srbc-17
cea2.i.35245	C54E10.2	WBGene00008307	ncs-5
cea2.i.35347	C54F6.9	WBGene00016927	nhr-172
cea2.i.35953	F07G11.7	WBGene00017232	
cea2.i.36020	F09C6.6	WBGene00008618	fbxa-45
cea2.i.36539	F14F9.1	WBGene00005347	srh-130
cea2.i.36638	F14H3.8	WBGene00008827	
cea2.i.37365	F22B8.5	WBGene00006075	str-7
cea2.i.37467	F25B3.4	WBGene00009101	
cea2.i.38176	F32D8.3	WBGene00009328	
cea2.i.38252	F35E12.2	WBGene00009426	
cea2.i.38959	F41E6.1	WBGene00018284	
cea2.i.39027	F42E8.1	WBGene00009630	
cea2.i.39564	F49H6.2	WBGene00009906	clec-241
cea2.i.39664	F53C11.2	WBGene00009972	oac-33
cea2.i.40324	F58G4.5	WBGene00006178	str-129
cea2.i.40394	F59A7.1	WBGene00019089	clec-206
cea2.i.40997	K03B8.8	WBGene00010525	
cea2.i.41055	K04F1.13	WBGene00019392	irld-44
cea2.i.41646	K10G4.2	WBGene00005794	srw-47
cea2.i.41786	K12B6.4	WBGene00019669	
cea2.i.42499	R08F11.4	WBGene00019968	
cea2.i.42622	R08H2.8	WBGene00011149	
cea2.i.43376	T02B11.6	WBGene00020157	
cea2.i.43485	T03E6.5	WBGene00005475	srh-269
cea2.i.44140	T09D3.1	WBGene00005087	srd-9
cea2.i.44255	T09F5.8	WBGene00005483	srh-278
cea2.i.44917	T20D4.19	WBGene00020624	
cea2.i.45041	T22H9.4	WBGene00020708	dmd-8
cea2.i.45658	W02D7.8	WBGene00020943	
cea2.i.45763	W04E12.1	WBGene00012246	fbxa-131
cea2.i.46370	Y20C6A.2	WBGene00012492	fbxb-7
cea2.i.46449	Y32B12B.3	WBGene00012523	srbc-65
cea2.i.47197	Y45G12A.1	WBGene00005634	srj-55
cea2.i.47263	Y46H3C.6	WBGene00021606	
cea2.i.47872	Y68A4A.5	WBGene00013467	
cea2.i.47951	Y6E2A.6	WBGene00005357	srh-140
cea2.i.48661	ZC443.2	WBGene00013897	
cea2.i.48764	ZC513.3	WBGene00022628	
cea2.i.49499	B0302.2	WBGene00015119	
cea2.i.49616	B0416.2	WBGene00015178	
cea2.i.50388	C11H1.5	WBGene00007530	
cea2.i.50477	C14E2.6	WBGene00015775	
cea2.i.51294	C33E10.8	WBGene00016349	
cea2.i.51423	C36C9.1	WBGene00016485	meg-4
cea2.i.52115	D1053.3	WBGene00008368	
cea2.i.52868	F18E9.2	WBGene00003745	nlp-7
cea2.i.52954	F19G12.5	WBGene00005244	srh-19
cea2.i.53700	F39F10.5	WBGene00018205	
cea2.i.53785	F41D9.2	WBGene00018282	
cea2.i.54568	F53H8.1	WBGene00000164	apm-3
cea2.i.54671	F54E4.4	WBGene00010060	
cea2.i.55452	K03E6.4	WBGene00019364	mksr-1
cea2.i.55551	K06A9.3	WBGene00019437	
cea2.i.56364	R07B1.6	WBGene00011078	
cea2.i.56491	R09A8.1	WBGene00011152	
cea2.i.57191	T14F9.5	WBGene00003018	lin-32
cea2.i.57313	T19D7.5	WBGene00020573	
cea2.i.58054	Y60A9.1	WBGene00013368	
cea2.i.58769	C08F11.4	WBGene00005684	sru-21
cea2.i.58891	F58E1.9	WBGene00019040	fbxb-19
cea2.i.58911	K05C4.8	WBGene00010584	
cea2.i.59024	Y37A1B.13	WBGene00006598	tor-2
cea2.i.59039	Y50E8A.2	WBGene00013047	
cea2.i.59250	F02D10.2	WBGene00008523	
cea2.i.59285	F20E11.13	WBGene00005374	srh-158
cea2.i.59580	T20D4.17	WBGene00020622	
cea2.i.59622	W03G1.2	WBGene00021010	
cea2.i.59913	D2062.5	WBGene00017057	
cea2.i.59927	F28F8.7	WBGene00009224	
cea2.i.62152	F36A4.1	WBGene00018080	
cea2.i.63269	K02E11.5	WBGene00010514	
cea2.p.01907	C09H6.3	WBGene00003136	mau-2
cea2.p.02050	C16C2.3	WBGene00007620	ocrl-1
cea2.p.04275	C41D11.5	WBGene00016564	cmt-1
cea2.p.04810	C44E4.3	WBGene00016652	got-2.1
cea2.p.06940	F13G3.9	WBGene00003236	mif-3
cea2.p.07196	F16C3.2	WBGene00008886	
cea2.p.09175	F32B4.2	WBGene00009313	
cea2.p.09537	F33D11.12	WBGene00018009	dhhc-3
cea2.p.101274	Y41D4B.6	WBGene00021513	
cea2.p.10155	F37D6.6	WBGene00006445	tag-68
cea2.p.103044	Y62E10A.5	WBGene00000093	agt-1
cea2.p.103240	Y66H1A.6	WBGene00002041	hum-8
cea2.p.105009	Y105C5B.1	WBGene00013645	
cea2.p.105160	Y116A8C.9	WBGene00013789	
cea2.p.106708	AH10.1	WBGene00007082	acs-10
cea2.p.106995	B0238.10	WBGene00015074	natc-2
cea2.p.108729	C14C10.4	WBGene00007587	mma-1
cea2.p.110965	C47E8.4	WBGene00008143	
cea2.p.111288	C50F4.12	WBGene00008236	
cea2.p.112566	F11A3.1	WBGene00008669	acs-14
cea2.p.112997	F14D7.8	WBGene00008795	
cea2.p.114673	F25C8.3	WBGene00006812	unc-80
cea2.p.114962	F25G6.9	WBGene00017800	
cea2.p.116610	F41E6.4	WBGene00018285	smk-1
cea2.p.116973	F44C8.5	WBGene00003718	nhr-128
cea2.p.119094	F57A8.6	WBGene00010181	
cea2.p.119253	F57G8.3	WBGene00005383	srh-167
cea2.p.120894	K08F9.4	WBGene00010687	
cea2.p.121096	K11C4.1	WBGene00019642	
cea2.p.122878	T01C3.1	WBGene00011318	cdt-2
cea2.p.123139	T02E9.1	WBGene00011381	npr-25
cea2.p.124763	T16G1.1	WBGene00004150	pqn-67
cea2.p.125110	T19B10.1	WBGene00011830	cyp-29A2
cea2.p.127008	W06H3.1	WBGene00012315	immt-2
cea2.p.127343	W08G11.4	WBGene00012348	pptr-1
cea2.p.128621	Y43F8C.16	WBGene00012837	
cea2.p.12883	F57C9.5	WBGene00002034	htp-3
cea2.p.130305	Y102A5A.1	WBGene00013606	cand-1
cea2.p.130516	Y113G7B.14	WBGene00013763	
cea2.p.132285	C02F12.5	WBGene00015355	
cea2.p.132489	C04A11.1	WBGene00007285	
cea2.p.134286	C17G1.6	WBGene00003553	nas-37
cea2.p.134574	C23H4.3	WBGene00007692	
cea2.p.136659	C39E6.6	WBGene00003807	npr-1
cea2.p.137225	C43H6.4	WBGene00016617	
cea2.p.139272	F08C6.6	WBGene00017244	apy-1
cea2.p.13944	K05C4.10	WBGene00010586	
cea2.p.142117	F22F4.1	WBGene00017716	
cea2.p.142405	F26A10.2	WBGene00017814	
cea2.p.144790	F46C8.5	WBGene00000438	ceh-14
cea2.p.145200	F46H6.2	WBGene00000959	dgk-2
cea2.p.147402	F56B6.5	WBGene00006864	npr-16
cea2.p.14775	M01E5.3	WBGene00010806	
cea2.p.149934	K09E9.3	WBGene00010726	
cea2.p.150266	K11G12.4	WBGene00004876	smf-1
cea2.p.152303	SSSD1.1	WBGene00020130	igcm-2
cea2.p.152827	T03G11.1	WBGene00004145	pqn-62
cea2.p.154972	T23F2.1	WBGene00044623	bus-8
cea2.p.155366	T25G12.6	WBGene00020813	
cea2.p.157353	ZK154.4	WBGene00022666	
cea2.p.157687	ZK662.2	WBGene00014039	
cea2.p.158200	F15E6.1	WBGene00017482	set-9
cea2.p.158245	H04D03.1	WBGene00010362	enu-3.1
cea2.p.161715	ZK507.1	WBGene00013978	
cea2.p.16405	T05E7.5	WBGene00020261	vet-1
cea2.p.18548	T28B8.5	WBGene00012116	del-4
cea2.p.18738	W02D3.2	WBGene00020932	dhod-1
cea2.p.22445	Y53H1C.2	WBGene00001215	ego-2
cea2.p.22871	Y54E10A.11	WBGene00021831	
cea2.p.24447	Y92H12BL.5	WBGene00022366	
cea2.p.24655	Y105E8A.8	WBGene00013669	
cea2.p.26758	ZK337.2	WBGene00013970	klu-1
cea2.p.27150	ZK858.5	WBGene00014118	
cea2.p.29466	C07D10.1	WBGene00015566	
cea2.p.29692	C08H9.3	WBGene00007464	
cea2.p.31798	C30G12.2	WBGene00016274	
cea2.p.32116	C32D5.11	WBGene00016318	
cea2.p.34047	D2013.3	WBGene00008403	
cea2.p.34375	D2089.3	WBGene00008434	
cea2.p.36409	F13H8.11	WBGene00017443	
cea2.p.36806	F15D4.5	WBGene00008862	
cea2.p.38976	F37B1.8	WBGene00001767	gst-19
cea2.p.39184	F40F8.5	WBGene00009578	
cea2.p.40810	F54D12.4	WBGene00018817	
cea2.p.41240	F57C2.4	WBGene00010196	
cea2.p.43078	K12D12.1	WBGene00010785	top-2
cea2.p.45548	T02G5.13	WBGene00020169	mmaa-1
cea2.p.45890	T05C12.4	WBGene00011468	
cea2.p.47717	T24E12.5	WBGene00020774	
cea2.p.47998	T25D3.2	WBGene00020796	mrpl-28
cea2.p.49651	Y38F1A.1	WBGene00012605	
cea2.p.49925	Y43H11AL.3	WBGene00004166	pqn-85
cea2.p.51706	Y53F4B.39	WBGene00013176	
cea2.p.51939	Y54G11A.3	WBGene00013214	
cea2.p.53923	ZK1067.2	WBGene00014208	
cea2.p.54083	ZK1127.12	WBGene00022857	
cea2.p.55638	BE10.1	WBGene00007209	
cea2.p.55819	C03B8.3	WBGene00015386	
cea2.p.57967	C23G10.8	WBGene00016015	
cea2.p.58255	C26E6.8	WBGene00006735	ula-1
cea2.p.59705	C46F11.1	WBGene00006822	unc-93
